Supplier_ID,Country,Region,Industry,Supplier_Tier,Financial_Stability_Score,On_Time_Delivery_Rate,Defect_Rate,Geopolitical_Risk_Index,Lead_Time_Days,Alternative_Suppliers_Available,Contract_Length_Months,Environmental_Compliance,Previous_Disruptions,Delivery_Quality_Index,Supplier_Dependency_Score,Risk_Level
SUP_13506,Nigeria,Africa,Electronics,1,70.442222,70.808341,1.322052,48,28,1,30,71.49,1,69.8722,0.5,1
SUP_27896,Kazakhstan,Asia,Manufacturing,3,45.974838,67.360738,7.457109,48,17,2,7,97.58,2,62.3376,0.3333,1
SUP_18316,Indonesia,Asia,Retail,3,86.839056,88.483393,6.049578,31,15,7,30,100.71,0,83.1305,0.125,0
SUP_23112,Pakistan,Asia,Retail,3,42.489349,87.437638,1.700019,48,16,2,1,57.9,2,85.9512,0.3333,1
SUP_00336,Philippines,Asia,Energy,3,46.406414,77.404761,0,31,25,6,22,71.29,1,77.4048,0.1429,1
SUP_19012,Pakistan,Asia,Retail,1,63.482179,95.434389,2.435849,48,12,1,38,76.78,0,93.1098,0.5,1
SUP_31009,Vietnam,Asia,Manufacturing,3,51.794027,100,0,31,36,2,1,50.7,0,100,0.3333,1
SUP_08592,Cuba,North America,Energy,1,50.456189,85.721339,7.735743,67,36,2,31,53.13,1,79.0902,0.3333,1
SUP_05348,Mexico,North America,Energy,3,73.512248,64.315897,6.211807,31,29,2,1,83.43,2,60.3207,0.3333,0
SUP_16574,Mozambique,Africa,Electronics,1,78.060347,75.664199,1.613522,66,13,1,31,71.49,2,74.4433,0.5,1
SUP_00413,Saudi Arabia,Asia,Energy,1,48.324718,71.063268,10.642698,48,38,2,34,79.88,0,63.5002,0.3333,1
SUP_09438,Kazakhstan,Asia,Manufacturing,2,58.899329,63.517696,7.492392,48,18,2,20,80.55,2,58.7587,0.3333,1
SUP_16707,Poland,Europe,Healthcare,2,53.609485,75.422565,0,31,24,3,31,76.3,1,75.4226,0.25,1
SUP_24934,Hungary,Europe,Retail,2,48.788732,91.529435,4.552515,31,10,4,19,100.28,1,87.3625,0.2,1
SUP_20474,North Korea,Asia,Energy,3,56.592041,69.752836,5.056444,68,47,8,36,69.22,0,66.2258,0.1111,1
SUP_11176,Denmark,Europe,Healthcare,3,43.514961,69.127071,1.05736,11,44,6,20,75.65,1,68.3961,0.1429,1
SUP_19227,Saudi Arabia,Asia,Energy,3,30.310076,94.352291,1.094676,48,39,3,3,43.4,0,93.3194,0.25,1
SUP_23776,Argentina,South America,Retail,3,47.046637,92.501751,8.008996,48,22,3,2,73.72,2,85.0933,0.25,1
SUP_13692,Japan,Asia,Retail,2,49.28584,86.485547,2.920832,13,10,1,20,84.68,2,83.9594,0.5,0
SUP_20614,Morocco,Africa,Manufacturing,2,69.395523,63.999915,10.720019,31,22,5,35,82.9,3,57.1391,0.1667,1
SUP_22308,Hungary,Europe,Manufacturing,3,30.559538,69.507343,1.321392,31,0,1,10,56.2,2,68.5889,0.5,1
SUP_19186,Indonesia,Asia,Retail,3,46.692566,100,8.473269,31,20,8,26,52.42,2,91.5267,0.1111,1
SUP_06161,Colombia,South America,Manufacturing,3,54.301891,66.231921,9.24759,31,0,3,2,60.26,0,60.1071,0.25,1
SUP_20828,Thailand,Asia,Manufacturing,2,54.730524,68.089499,5.505646,30,29,0,18,82.89,2,64.3407,1,1
SUP_32262,Indonesia,Asia,Retail,2,61.174445,80.684772,4.557952,31,13,0,18,84.89,1,77.0161,1,1
SUP_02478,Chile,South America,Manufacturing,2,44.807864,78.077529,5.431414,31,45,5,22,78.23,0,73.8368,0.1667,1
SUP_23214,Norway,Europe,Manufacturing,2,54.747328,62.808642,3.088366,12,28,3,42,59.18,0,60.8689,0.25,0
SUP_00271,Philippines,Asia,Energy,1,72.494559,67.9754,5.03477,31,52,1,35,75.7,0,64.553,0.5,1
SUP_27608,New Zealand,Oceania,Healthcare,2,25.407126,79.604043,3.712639,12,36,4,16,92.38,0,76.6486,0.2,1
SUP_26900,Thailand,Asia,Retail,3,52.624206,80.628497,0,30,10,2,11,56.65,2,80.6285,0.3333,1
SUP_15878,China,Asia,Retail,3,44.901886,81.744623,9.126279,48,23,6,19,82.31,1,74.2844,0.1429,1
SUP_00405,Morocco,Africa,Manufacturing,2,50.07151,64.575267,0,31,13,4,23,48.95,1,64.5753,0.2,1
SUP_32486,Colombia,South America,Manufacturing,2,67.256164,68.610203,8.084171,31,16,3,20,54.94,1,63.0636,0.25,1
SUP_32829,Jordan,Asia,Electronics,2,72.566295,65.495303,2.340793,49,27,4,23,38.45,1,63.9622,0.2,1
SUP_00818,Bangladesh,Asia,Energy,2,31.120213,86.609501,2.175784,48,27,4,23,69.7,0,84.7251,0.2,1
SUP_15712,Sweden,Europe,Manufacturing,3,83.751601,64.885977,15.297081,12,44,3,7,80.37,1,54.9603,0.25,0
SUP_15877,Saudi Arabia,Asia,Retail,3,70.351547,83.539558,7.413632,48,6,3,9,86.72,1,77.3462,0.25,0
SUP_20500,Sweden,Europe,Retail,3,50.74304,83.824189,0.297441,12,0,1,1,70.81,1,83.5749,0.5,1
SUP_21545,Indonesia,Asia,Manufacturing,3,67.128103,74.880427,6.716352,31,42,3,11,36.9,1,69.8512,0.25,1
SUP_22902,Poland,Europe,Retail,1,48.759092,79.60357,8.111059,31,0,0,36,100.14,2,73.1469,1,1
SUP_29654,Kenya,Africa,Retail,2,57.632087,100,6.231766,48,22,0,12,70.51,1,93.7682,1,1
SUP_18825,Poland,Europe,Manufacturing,3,52.27629,76.249155,0.695662,31,42,2,4,51.42,2,75.7187,0.3333,1
SUP_01683,Pakistan,Asia,Healthcare,2,54.383264,57.40644,0,48,60,4,27,99.14,0,57.4064,0.2,1
SUP_32526,Nigeria,Africa,Retail,2,71.086574,84.484202,4.36795,48,20,4,30,62.84,0,80.794,0.2,1
SUP_15045,Malaysia,Asia,Manufacturing,3,36.863089,76.592876,5.545676,31,48,0,10,75.6,1,72.3453,1,1
SUP_12594,Hungary,Europe,Retail,2,42.558923,80.353286,7.078748,31,23,4,29,56.23,1,74.6653,0.2,1
SUP_12102,Singapore,Asia,Retail,3,48.694189,85.805219,3.615513,13,20,2,1,70.78,3,82.7029,0.3333,1
SUP_27721,Philippines,Asia,Healthcare,1,45.703686,59.517348,0.693041,31,55,1,27,100.75,1,59.1049,0.5,1
SUP_14130,Romania,Europe,Manufacturing,1,59.658366,77.972558,6.281397,30,34,2,35,67.22,0,73.0748,0.3333,1
SUP_09637,Kenya,Africa,Electronics,2,63.930607,62.379526,4.539348,48,5,2,23,79.77,1,59.5479,0.3333,1
SUP_22705,South Korea,Asia,Manufacturing,1,90.128114,67.201954,7.100305,13,1,1,24,90.54,0,62.4304,0.5,0
SUP_32861,United Kingdom,Europe,Manufacturing,2,81.175114,80.17733,7.558294,12,38,5,27,40.87,4,74.1173,0.1667,0
SUP_21206,Netherlands,Europe,Electronics,2,57.093155,69.209592,0.120912,12,24,3,20,21.42,1,69.1259,0.25,1
SUP_29868,Malaysia,Asia,Healthcare,2,38.49104,77.035649,2.837893,31,59,5,19,91.49,2,74.8495,0.1667,1
SUP_16498,Malaysia,Asia,Retail,3,43.315826,83.333543,5.803661,31,18,0,11,59.6,1,78.4971,1,1
SUP_14192,Brazil,South America,Healthcare,2,54.238717,97.973637,3.410496,31,27,2,12,78.27,1,94.6323,0.3333,1
SUP_26153,Zimbabwe,Africa,Energy,3,46.314365,50.908862,6.376779,65,49,4,2,88.18,0,47.6625,0.2,1
SUP_33082,Colombia,South America,Energy,2,62.871843,76.393422,11.348792,31,27,2,22,50.84,2,67.7237,0.3333,1
SUP_06916,Chile,South America,Retail,1,83.509791,95.664223,5.729944,31,1,0,28,60.69,0,90.1827,1,0
SUP_31265,Philippines,Asia,Energy,1,48.89369,93.148471,0.458022,31,26,1,41,36.61,0,92.7218,0.5,1
SUP_07522,Hungary,Europe,Manufacturing,3,58.25571,56.164751,10.891616,31,4,5,3,59.17,1,50.0475,0.1667,0
SUP_29873,Thailand,Asia,Healthcare,2,46.563682,53.342346,3.298877,30,28,3,19,96.95,2,51.5826,0.25,1
SUP_15287,Argentina,South America,Retail,3,67.38097,87.685842,3.631297,48,23,1,10,71.49,2,84.5017,0.5,1
SUP_07262,Poland,Europe,Electronics,2,86.121311,76.683439,1.270577,31,4,4,12,55.51,0,75.7091,0.2,0
SUP_09904,China,Asia,Manufacturing,2,63.978284,74.019047,8.685593,48,22,3,19,53.48,3,67.5901,0.25,1
SUP_11224,UAE,Asia,Electronics,2,63.496614,71.305275,0,48,18,4,19,58.7,5,71.3053,0.2,1
SUP_07384,Colombia,South America,Manufacturing,2,65.607005,80.104807,7.160833,31,25,2,13,86.64,0,74.3686,0.3333,0
SUP_02276,Japan,Asia,Electronics,3,59.165425,56.818315,1.910722,13,24,6,9,54.24,3,55.7327,0.1429,0
SUP_07020,Nigeria,Africa,Retail,3,64.250825,79.492202,7.315515,48,19,5,6,71.49,1,73.6769,0.1667,0
SUP_33408,Poland,Europe,Retail,2,45.575439,89.032254,2.81398,31,8,4,31,80.23,2,86.5269,0.2,1
SUP_10797,Indonesia,Asia,Manufacturing,2,30.329585,67.106392,2.461526,31,21,3,20,54.48,2,65.4546,0.25,1
SUP_05395,Mexico,North America,Retail,1,51.699316,82.246626,0,31,20,1,25,81.46,1,82.2466,0.5,1
SUP_13703,Denmark,Europe,Retail,2,65.538726,79.743943,0,11,22,2,19,77.85,3,79.7439,0.3333,0
SUP_04537,Turkey,Asia,Retail,1,64.738688,92.97186,1.944642,49,14,2,28,40.92,0,91.1639,0.3333,1
SUP_17877,Thailand,Asia,Retail,2,59.502861,77.760048,11.735721,30,23,5,23,78.67,0,68.7221,0.1667,0
SUP_32219,Colombia,South America,Retail,2,50.752889,85.950141,2.036262,31,21,2,14,59.78,1,84.2,0.3333,1
SUP_31330,Chile,South America,Energy,2,56.592041,77.760048,9.749847,31,37,0,20,62.41,0,70.2683,1,1
SUP_07293,Belarus,Europe,Energy,3,23.718409,83.561661,5.532332,66,52,2,10,66.95,0,78.9388,0.3333,1
SUP_30456,France,Europe,Retail,3,76.133391,84.125917,2.485651,12,14,1,1,83.34,2,82.0348,0.5,0
SUP_28263,Switzerland,Europe,Retail,2,46.173019,85.583206,8.418873,12,23,0,23,89.74,3,78.3781,1,1
SUP_16145,Colombia,South America,Electronics,1,85.105439,100,4.166254,31,44,0,26,100.91,0,95.8337,1,0
SUP_14201,Romania,Europe,Electronics,2,75.66335,94.208035,3.971545,30,32,3,22,53.53,0,90.4665,0.25,0
SUP_19394,Thailand,Asia,Manufacturing,3,57.095453,66.730381,8.883511,30,23,2,7,55.34,2,60.8024,0.3333,1
SUP_29362,France,Europe,Retail,2,58.751606,81.095522,2.369975,12,19,2,19,46.81,1,79.1736,0.3333,1
SUP_14656,Russia,Europe,Energy,3,60.99279,76.264489,9.455674,65,29,2,5,100.14,1,69.0532,0.3333,1
SUP_33541,Indonesia,Asia,Electronics,3,58.317129,80.815865,0,31,34,5,11,77.55,0,80.8159,0.1667,0
SUP_24223,Philippines,Asia,Electronics,2,76.528671,82.167166,2.397262,31,63,4,13,57.26,0,80.1974,0.2,0
SUP_19274,Poland,Europe,Electronics,3,59.015276,60.642832,0.780612,31,17,3,8,50.92,2,60.1694,0.25,1
SUP_07778,India,Asia,Healthcare,3,56.333068,65.780044,2.390915,49,19,2,4,87.5,1,64.2073,0.3333,1
SUP_10271,Ethiopia,Africa,Energy,3,48.31394,85.00617,9.066722,48,38,5,8,59.84,2,77.2989,0.1667,1
SUP_31951,Canada,North America,Retail,3,43.812148,92.455014,0,13,18,3,10,100.2,1,92.455,0.25,0
SUP_31659,Bangladesh,Asia,Retail,3,71.606842,89.154711,4.128505,48,3,1,1,47.95,0,85.474,0.5,1
SUP_08923,Netherlands,Europe,Manufacturing,2,50.307425,95.654584,1.979725,12,42,3,42,46.83,1,93.7609,0.25,1
SUP_04955,Turkey,Asia,Energy,3,34.496278,77.760048,5.406856,49,44,3,6,57.7,1,73.6497,0.25,1
SUP_28713,Brazil,South America,Manufacturing,2,22.351361,59.307866,3.824057,31,52,5,14,60.95,0,57.0399,0.1667,1
SUP_09211,North Korea,Asia,Electronics,2,61.783504,51.708073,2.655213,68,15,4,17,89.22,1,50.3351,0.2,1
SUP_15091,Thailand,Asia,Manufacturing,3,57.059878,70.032462,10.888041,30,0,4,11,80.27,0,62.4073,0.2,0
SUP_03682,Ethiopia,Africa,Healthcare,3,43.462519,65.713274,4.473527,48,17,4,3,86.46,1,62.7736,0.2,1
SUP_13076,France,Europe,Retail,3,50.829205,79.313438,9.478043,12,9,4,4,64.82,3,71.7961,0.2,1
SUP_21187,Thailand,Asia,Manufacturing,3,65.961173,71.088269,7.402161,30,13,4,1,53.74,3,65.8262,0.2,1
SUP_15121,Colombia,South America,Manufacturing,2,54.930266,88.268132,12.041614,31,33,3,30,34.7,0,77.6392,0.25,1
SUP_31457,Bangladesh,Asia,Electronics,2,61.816615,74.7468,0,48,19,0,20,74.82,2,74.7468,1,1
SUP_31616,Vietnam,Asia,Retail,1,72.116638,84.881251,0,31,10,0,36,66.95,0,84.8813,1,1
SUP_13864,Ethiopia,Africa,Energy,3,62.197446,77.386441,9.151737,48,30,3,1,74.81,0,70.3042,0.25,1
SUP_19448,South Africa,Africa,Manufacturing,2,59.582412,62.038224,6.825607,31,49,1,15,35.62,1,57.8037,0.5,1
SUP_01603,United States,North America,Retail,2,51.686989,79.9485,10.645784,11,22,2,18,78.39,0,71.4374,0.3333,0
SUP_16512,Norway,Europe,Healthcare,3,41.167035,71.524206,3.798054,12,40,4,10,80.21,0,68.8077,0.2,0
SUP_15600,Thailand,Asia,Healthcare,3,56.210154,60.920854,1.975669,30,14,2,8,82.7,2,59.7173,0.3333,1
SUP_16241,Bangladesh,Asia,Manufacturing,1,71.601376,66.217551,7.439698,48,6,1,25,81.43,0,61.2912,0.5,1
SUP_30611,Hungary,Europe,Manufacturing,1,53.497696,80.552508,4.767412,31,40,2,25,79.1,1,76.7122,0.3333,1
SUP_03419,Japan,Asia,Retail,3,34.906087,89.742466,3.210125,13,11,3,7,71.49,0,86.8616,0.25,1
SUP_18401,Morocco,Africa,Manufacturing,2,42.316827,64.047559,2.166042,31,12,4,17,68.67,3,62.6603,0.2,1
SUP_05491,Germany,Europe,Retail,3,61.115168,84.072007,5.495894,11,7,9,41,83.3,1,79.4515,0.1,0
SUP_19990,Morocco,Africa,Manufacturing,3,92.878936,83.505127,9.103522,31,34,6,4,37.24,0,75.9032,0.1429,0
SUP_12147,New Zealand,Oceania,Manufacturing,3,42.904228,80.754737,5.702676,12,49,2,11,66.4,2,76.1496,0.3333,1
SUP_13293,Iraq,Asia,Energy,3,67.604825,77.760048,4.991108,66,39,6,17,85.92,0,73.9734,0.1429,1
SUP_20079,Malaysia,Asia,Manufacturing,3,71.809129,81.188532,13.118058,31,31,1,8,75.73,1,70.5382,0.5,0
SUP_07340,Czech Republic,Europe,Retail,3,40.451046,79.978923,9.603282,30,10,5,6,71.18,1,72.2983,0.1667,1
SUP_10281,Romania,Europe,Retail,2,33.875539,79.888497,0,30,4,3,32,96.87,1,79.8885,0.25,1
SUP_28515,Brazil,South America,Healthcare,3,48.308915,73.311154,0,31,58,6,43,72.61,3,73.3112,0.1429,1
SUP_24553,Denmark,Europe,Retail,2,44.280317,86.791564,0,11,17,3,28,76.36,2,86.7916,0.25,1
SUP_14121,Malaysia,Asia,Manufacturing,3,41.579706,82.292989,15.942655,31,32,4,1,54.11,0,69.1733,0.2,1
SUP_33493,Saudi Arabia,Asia,Electronics,2,89.373115,71.398741,2.535848,48,32,3,12,65.94,1,69.5882,0.25,0
SUP_05155,Ethiopia,Africa,Electronics,3,66.841928,84.003672,3.896636,48,49,6,2,53.29,1,80.7304,0.1429,1
SUP_03041,Peru,South America,Retail,2,56.887295,82.778715,2.962224,48,1,4,35,77.83,2,80.3266,0.2,1
SUP_03526,Romania,Europe,Retail,3,84.101065,82.934232,0,30,14,6,42,43.46,0,82.9342,0.1429,0
SUP_05796,Kenya,Africa,Healthcare,3,46.368903,67.754561,2.325239,48,21,3,3,75.25,1,66.1791,0.25,1
SUP_14156,Brazil,South America,Manufacturing,3,37.192476,68.117733,10.764084,31,35,3,1,86.19,2,60.7855,0.25,1
SUP_03675,Australia,Oceania,Manufacturing,1,63.711433,89.113476,7.852411,11,35,1,30,51.57,2,82.1159,0.5,1
SUP_09369,Brazil,South America,Electronics,2,86.225814,77.855917,4.143219,31,44,4,22,79.36,3,74.6302,0.2,0
SUP_09838,Iraq,Asia,Electronics,3,74.159043,66.300368,1.635865,66,27,0,8,19.71,3,65.2158,1,1
SUP_07325,Peru,South America,Electronics,3,66.383823,76.73587,2.267772,48,49,0,6,71.8,1,74.9957,1,1
SUP_30285,Colombia,South America,Healthcare,3,55.222562,65.895204,0,31,12,2,11,76.89,0,65.8952,0.3333,0
SUP_11764,Mexico,North America,Retail,2,53.311642,91.267483,5.29263,31,15,3,25,82.43,0,86.437,0.25,0
SUP_29776,Pakistan,Asia,Retail,2,80.771084,84.872254,6.122847,48,17,3,26,70.22,0,79.6757,0.25,0
SUP_24130,Turkey,Asia,Energy,2,63.897577,81.033582,8.299291,49,37,4,13,54.28,1,74.3084,0.2,1
SUP_07885,Switzerland,Europe,Retail,3,50.49784,96.603257,1.017084,12,24,0,1,94.59,1,95.6207,1,0
SUP_04617,Thailand,Asia,Energy,1,63.830398,90.367055,6.702239,30,26,0,25,45.74,1,84.3104,1,1
SUP_15318,Saudi Arabia,Asia,Retail,3,28.753722,82.013571,11.743722,48,13,3,5,44.87,2,72.3821,0.25,1
SUP_21351,France,Europe,Manufacturing,3,60.076106,68.572863,6.867756,12,19,0,8,51.68,2,63.8634,1,1
SUP_04831,Turkey,Asia,Retail,2,64.316611,85.803668,5.462004,49,23,2,15,62.39,2,81.1171,0.3333,1
SUP_28208,Mexico,North America,Healthcare,2,52.930203,80.133418,0.721385,31,30,3,22,94.61,0,79.5553,0.25,0
SUP_15789,Netherlands,Europe,Manufacturing,3,30.397726,87.905615,1.9395,12,45,7,22,64.36,2,86.2007,0.125,1
SUP_25119,United Kingdom,Europe,Retail,2,64.270954,85.321938,6.696879,12,7,5,12,62.19,1,79.608,0.1667,0
SUP_20762,Cuba,North America,Retail,3,57.246995,94.173455,1.821964,67,21,4,11,75.85,3,92.4576,0.2,1
SUP_14503,Hungary,Europe,Energy,2,53.576667,61.628853,7.842219,31,26,4,16,78.89,1,56.7958,0.2,1
SUP_08511,Morocco,Africa,Retail,2,59.845392,90.373942,11.921236,31,7,4,42,74.37,0,79.6003,0.2,1
SUP_24395,Saudi Arabia,Asia,Retail,3,39.171878,87.166402,0,48,23,4,3,68.49,3,87.1664,0.2,1
SUP_33168,Brazil,South America,Healthcare,1,41.605896,90.913935,2.759808,31,55,0,38,74.53,0,88.4049,1,1
SUP_04963,Australia,Oceania,Retail,2,71.303277,95.328542,0,11,10,3,15,75.7,3,95.3285,0.25,0
SUP_30752,Colombia,South America,Retail,2,47.797618,98.25474,8.011903,31,8,3,19,53.19,1,90.3827,0.25,1
SUP_21461,Hungary,Europe,Electronics,2,59.361467,68.462105,3.279058,31,35,1,12,82.65,1,66.2172,0.5,1
SUP_25681,Turkey,Asia,Energy,3,34.00963,63.917059,8.711163,49,26,2,1,91.25,0,58.3491,0.3333,1
SUP_03739,Turkey,Asia,Electronics,3,97.464626,60.580142,4.103387,49,63,3,1,71.49,2,58.0943,0.25,0
SUP_19600,Australia,Oceania,Retail,2,71.330243,78.286663,7.682789,11,19,4,17,86.85,1,72.2721,0.2,0
SUP_17495,Indonesia,Asia,Electronics,3,65.673916,67.827846,1.523821,31,17,7,14,59.46,1,66.7943,0.125,0
SUP_00279,Brazil,South America,Manufacturing,1,68.207629,77.19947,8.056799,31,0,1,29,70.56,0,70.9797,0.5,1
SUP_27727,Jordan,Asia,Electronics,2,59.927163,76.982113,3.152411,49,37,0,18,76.43,0,74.5553,1,1
SUP_18388,Hungary,Europe,Electronics,2,68.676942,59.62241,3.8907,31,28,2,14,100.9,2,57.3027,0.3333,1
SUP_28412,Chile,South America,Healthcare,1,55.350875,59.689082,0.971659,31,17,1,27,90.52,0,59.1091,0.5,1
SUP_00235,Netherlands,Europe,Manufacturing,1,53.118099,70.82555,2.573216,12,3,2,24,54.83,2,69.0031,0.3333,1
SUP_03972,Thailand,Asia,Energy,3,50.719564,66.879666,6.042174,30,26,5,11,68.87,0,62.8387,0.1667,1
SUP_29544,South Korea,Asia,Retail,1,39.871801,79.982303,1.056672,13,22,0,37,61.1,1,79.1372,1,1
SUP_11837,Chile,South America,Healthcare,2,40.520569,98.34086,0,31,52,3,15,99.73,0,98.3409,0.25,1
SUP_07359,Denmark,Europe,Healthcare,2,49.990367,73.208946,4.508677,11,20,3,26,93.53,2,69.9082,0.25,1
SUP_33034,UAE,Asia,Manufacturing,2,65.968867,74.890652,11.914221,48,19,4,25,52.3,0,65.968,0.2,1
SUP_07442,Indonesia,Asia,Energy,3,53.729825,99.719251,4.627939,31,33,2,1,22.71,1,95.1043,0.3333,1
SUP_30419,Germany,Europe,Manufacturing,1,54.569231,65.119429,1.302116,11,15,0,32,52.89,0,64.2715,1,1
SUP_14462,United Kingdom,Europe,Retail,3,61.413687,94.34935,4.917245,12,22,4,2,60.68,2,89.71,0.2,0
SUP_23427,Chile,South America,Energy,2,52.870851,86.034622,7.314279,31,48,3,15,52.34,3,79.7418,0.25,1
SUP_28007,Canada,North America,Manufacturing,2,44.648126,65.319513,6.53223,13,29,1,12,60.51,1,61.0527,0.5,1
SUP_04455,Norway,Europe,Manufacturing,2,59.695063,66.578025,6.863449,12,35,4,43,58.64,3,62.0085,0.2,1
SUP_05613,Singapore,Asia,Manufacturing,1,49.627528,72.694665,3.591335,13,23,1,47,55.74,0,70.084,0.5,1
SUP_18837,France,Europe,Manufacturing,2,56.616759,80.231885,10.562272,12,30,5,12,75.78,2,71.7576,0.1667,0
SUP_11330,Egypt,Africa,Energy,3,46.605001,90.762502,7.445159,48,30,4,8,85.9,0,84.0051,0.2,1
SUP_04880,Peru,South America,Retail,3,41.094815,92.113483,0,48,15,2,11,86.13,0,92.1135,0.3333,1
SUP_22085,Sweden,Europe,Manufacturing,3,56.591512,76.129058,6.820536,12,66,0,8,49.22,2,70.9366,1,1
SUP_21421,Sweden,Europe,Manufacturing,2,56.033765,89.506671,3.768657,12,37,0,23,61.27,0,86.1335,1,1
SUP_13602,China,Asia,Electronics,2,61.113809,59.255737,0,48,65,3,32,51.84,0,59.2557,0.25,1
SUP_25820,Ethiopia,Africa,Electronics,2,59.976558,81.951522,3.661354,48,25,4,41,72.26,1,78.951,0.2,1
SUP_19412,Mexico,North America,Retail,2,57.780483,99.207156,6.239023,31,11,5,20,94.42,0,93.0176,0.1667,0
SUP_06743,United States,North America,Electronics,2,61.021228,85.155709,0,11,38,3,49,97.83,0,85.1557,0.25,0
SUP_19066,Switzerland,Europe,Retail,1,66.672502,78.460697,0,12,3,2,34,52.42,1,78.4607,0.3333,0
SUP_23040,Russia,Europe,Electronics,2,56.592041,70.534756,3.44395,65,9,3,26,31.39,0,68.1056,0.25,1
SUP_18653,Mexico,North America,Healthcare,3,40.48525,70.881569,0.765071,31,39,2,9,86.95,1,70.3393,0.3333,1
SUP_05204,Czech Republic,Europe,Healthcare,1,47.777307,76.987381,4.11834,30,13,2,51,76.18,1,73.8168,0.3333,1
SUP_08176,Colombia,South America,Manufacturing,2,60.79905,67.570613,5.86449,31,21,0,16,53.69,0,63.6079,1,1
SUP_07744,Bangladesh,Asia,Electronics,2,57.772082,59.833282,0,48,28,3,18,60.14,1,59.8333,0.25,1
SUP_30124,South Africa,Africa,Retail,2,56.783708,88.593117,5.988826,31,14,2,15,65.1,1,83.2874,0.3333,1
SUP_23859,Kazakhstan,Asia,Energy,2,61.395288,89.836945,6.594159,48,58,4,26,57.47,1,83.913,0.2,1
SUP_27268,China,Asia,Energy,2,46.202761,81.275863,10.857591,48,36,0,20,71.49,0,72.4513,1,1
SUP_32654,Indonesia,Asia,Manufacturing,2,50.874741,94.413491,5.227677,31,26,3,33,99.17,0,89.4779,0.25,1
SUP_26523,Egypt,Africa,Retail,2,76.925551,100,10.595498,48,14,4,55,73.54,1,89.4045,0.2,1
SUP_17067,Germany,Europe,Retail,3,42.55998,87.913222,1.868619,11,19,7,31,53.22,1,86.2705,0.125,0
SUP_30837,UAE,Asia,Retail,1,71.081667,80.274331,2.878786,48,15,0,32,66.82,0,77.9634,1,1
SUP_00652,Turkey,Asia,Healthcare,2,54.283903,74.163077,3.011728,49,27,4,13,72.94,1,71.9295,0.2,1
SUP_25075,Vietnam,Asia,Manufacturing,3,32.526927,85.214932,5.270559,31,38,7,23,66.61,1,80.7236,0.125,1
SUP_24150,United States,North America,Manufacturing,2,55.275074,74.11313,3.302006,11,31,4,33,55.73,1,71.6659,0.2,0
SUP_01237,Peru,South America,Electronics,2,65.75424,88.004941,2.522161,48,39,2,13,42.74,0,85.7853,0.3333,1
SUP_26617,Argentina,South America,Retail,3,55.600059,90.235618,1.579523,48,16,1,9,60.12,3,88.8103,0.5,1
SUP_31327,South Africa,Africa,Electronics,3,59.562701,77.107656,0,31,0,5,1,67.12,2,77.1077,0.1667,0
SUP_14119,Morocco,Africa,Healthcare,3,49.678879,95.253949,0,31,32,2,6,76.89,1,95.2539,0.3333,1
SUP_15970,Ethiopia,Africa,Electronics,3,65.083349,82.701799,0,48,33,5,3,68.69,1,82.7018,0.1667,0
SUP_18643,Romania,Europe,Manufacturing,3,47.247351,73.890361,6.729947,30,10,1,6,63.58,1,68.9176,0.5,1
SUP_14450,Indonesia,Asia,Energy,2,56.592041,86.821148,9.287435,31,59,1,21,79.3,1,78.7577,0.5,1
SUP_06815,Saudi Arabia,Asia,Energy,2,75.040848,88.555062,5.83122,48,59,2,17,39.63,0,83.3912,0.3333,1
SUP_07590,Cameroon,Africa,Retail,2,81.87436,93.700823,7.005785,66,13,4,29,73.95,1,87.1363,0.2,1
SUP_03955,Poland,Europe,Manufacturing,1,61.148669,79.791029,8.35092,31,43,0,30,65.78,0,73.1277,1,1
SUP_22788,Vietnam,Asia,Energy,2,62.568379,86.201815,7.870825,31,37,3,31,73.35,1,79.417,0.25,1
SUP_16686,France,Europe,Electronics,3,62.096221,74.091202,0,12,13,2,8,34.18,0,74.0912,0.3333,0
SUP_25579,Poland,Europe,Electronics,2,82.143921,100,3.491365,31,32,5,28,84.8,0,96.5086,0.1667,0
SUP_09052,Japan,Asia,Electronics,3,70.743879,60.403303,0.215918,13,35,1,9,95.73,1,60.2729,0.5,0
SUP_09184,UAE,Asia,Retail,3,50.413759,80.5946,2.660409,48,7,1,7,86.34,0,78.4505,0.5,1
SUP_32434,Pakistan,Asia,Manufacturing,1,49.231195,73.463639,8.722033,48,0,1,42,96.7,1,67.0561,0.5,1
SUP_04750,Libya,Africa,Manufacturing,3,43.38824,76.212352,6.254157,66,22,7,35,100.14,0,71.4459,0.125,1
SUP_20739,Thailand,Asia,Energy,2,56.521373,63.482507,4.71201,30,25,4,21,90.33,3,60.4912,0.2,1
SUP_17162,Belarus,Europe,Manufacturing,2,60.96192,64.939707,6.063726,66,15,3,29,49.46,0,61.0019,0.25,1
SUP_27723,Pakistan,Asia,Electronics,2,70.863671,72.984101,1.830913,48,21,2,12,80.71,0,71.6478,0.3333,0
SUP_25747,Norway,Europe,Retail,3,84.506785,87.168737,7.780301,12,9,2,11,75.94,1,80.3867,0.3333,0
SUP_20281,Mexico,North America,Healthcare,2,48.509971,64.113381,4.366267,31,0,2,14,92.5,0,61.314,0.3333,1
